OID,Id,units,length,ORIG_FID,POINT_X,POINT_Y
-1,0,qtz-peg-pt,21.2000008,0,325825.234028999984730,6798153.276730000041425
-1,0,qtz-peg-pt,21.2000008,0,325825.489430000016000,6798153.137679999694228
-1,0,qtz-peg-pt,21.2000008,0,325825.652013999992050,6798153.050300000235438
-1,0,qtz-peg-pt,21.2000008,0,325826.183589000022039,6798152.763330000452697
-1,0,qtz-peg-pt,21.2000008,0,325826.458963999990374,6798152.633919999934733
-1,0,qtz-peg-pt,21.2000008,0,325826.827598000003491,6798152.430940000340343
-1,0,qtz-peg-pt,21.2000008,0,325826.954665000026580,6798152.359210000373423
-1,0,qtz-peg-pt,21.2000008,0,325827.157204999995884,6798152.261739999987185
-1,0,qtz-peg-pt,21.2000008,0,325827.400568999990355,6798152.121209999546409
-1,0,qtz-peg-pt,21.2000008,0,325827.639553999993950,6798151.973629999905825
-1,0,qtz-peg-pt,21.2000008,0,325827.822599000006448,6798151.830419999547303
-1,0,qtz-peg-pt,21.2000008,0,325828.024313999980222,6798151.587290000170469
-1,0,granitic-peg-pt,37.2000008,1,325800.075649000005797,6798175.161279999651015
-1,0,granitic-peg-pt,37.2000008,1,325800.259036000003107,6798175.066510000266135
-1,0,granitic-peg-pt,37.2000008,1,325800.385323000024073,6798174.988389999605715
-1,0,granitic-peg-pt,37.2000008,1,325800.589174000022467,6798174.920309999957681
-1,0,granitic-peg-pt,37.2000008,1,325800.830567999975756,6798174.916860000230372
-1,0,granitic-peg-pt,37.2000008,1,325801.023999999975786,6798174.809059999883175
-1,0,granitic-peg-pt,37.2000008,1,325801.202251999988221,6798174.679849999956787
-1,0,granitic-peg-pt,37.2000008,1,325801.383357000013348,6798174.568310000002384
-1,0,granitic-peg-pt,37.2000008,1,325801.515499999979511,6798174.425219999626279
-1,0,granitic-peg-pt,37.2000008,1,325801.702753000019584,6798174.210020000115037
-1,0,granitic-peg-pt,37.2000008,1,325801.827663999982178,6798174.055069999769330
-1,0,granitic-peg-pt,37.2000008,1,325802.003897999995388,6798173.917410000227392
-1,0,granitic-peg-pt,37.2000008,1,325802.243971000018064,6798173.697809999808669
-1,0,granitic-peg-pt,37.2000008,1,325802.421094999997877,6798173.533449999988079
-1,0,granitic-peg-pt,37.2000008,1,325802.570346999971662,6798173.380970000289381
-1,0,granitic-peg-pt,37.2000008,1,325802.744997999980114,6798173.186649999581277
-1,0,granitic-peg-pt,37.2000008,1,325802.903988000005484,6798173.002729999832809
-1,0,granitic-peg-pt,37.2000008,1,325803.091101000027265,6798172.803270000033081
-1,0,granitic-peg-pt,37.2000008,1,325803.246572999982163,6798172.626280000433326
