OID,Id,units,length,ORIG_FID,POINT_X,POINT_Y
-1,0,granitic-peg,20.7999992,1,325817.205896000028588,6798165.251539999619126
-1,0,granitic-peg,20.7999992,1,325817.323350000020582,6798165.129719999618828
-1,0,granitic-peg,20.7999992,1,325817.436662999971304,6798165.028250000439584
-1,0,granitic-peg,20.7999992,1,325817.556156000006013,6798164.920610000379384
-1,0,granitic-peg,20.7999992,1,325817.678376999974716,6798164.842029999941587
-1,0,granitic-peg,20.7999992,1,325817.746321999991778,6798164.798170000314713
-1,0,granitic-peg,20.7999992,1,325817.910097000014503,6798164.665009999647737
-1,0,granitic-peg,20.7999992,1,325818.009395000000950,6798164.585900000296533
-1,0,granitic-peg,20.7999992,1,325818.200237000011839,6798164.452060000039637
-1,0,granitic-peg,20.7999992,1,325818.301934999995865,6798164.374680000357330
-1,0,granitic-peg,20.7999992,1,325818.401392999978270,6798164.288560000248253
-1,0,granitic-peg,20.7999992,1,325818.513562000007369,6798164.234830000437796
-1,0,granitic-peg,20.7999992,1,325818.654441000020597,6798164.157329999841750
-1,0,granitic-peg,20.7999992,1,325818.846003999991808,6798164.039339999668300
-1,0,granitic-peg,20.7999992,1,325818.963342999981251,6798163.943989999592304
-1,0,granitic-peg,20.7999992,1,325819.029330999997910,6798163.883940000087023
-1,0,granitic-peg,20.7999992,1,325819.078793999971822,6798163.837140000425279
-1,0,granitic-peg,20.7999992,1,325819.184119999990799,6798163.778099999763072
-1,0,granitic-peg,20.7999992,1,325819.245043999981135,6798163.734240000136197
-1,0,granitic-peg,20.7999992,1,325819.294465999992099,6798163.690100000239909
-1,0,granitic-peg,20.7999992,1,325819.425395000027493,6798163.620919999666512
-1,0,granitic-peg,20.7999992,1,325819.537860999989789,6798163.554010000079870
-1,0,granitic-peg,20.7999992,1,325819.585737999994308,6798163.507570000365376
-1,0,granitic-peg,20.7999992,1,325819.645906999998260,6798163.463309999555349
-1,0,granitic-peg,20.7999992,1,325819.790110000001732,6798163.412729999981821
-1,0,granitic-peg,20.7999992,1,325819.886117000016384,6798163.350890000350773
-1,0,granitic-peg,20.7999992,1,325819.933357000001706,6798163.296289999969304
-1,0,granitic-peg,20.7999992,1,325819.987281000008807,6798163.257539999671280
-1,0,granitic-peg,20.7999992,1,325820.118348999996670,6798163.185589999891818
-1,0,granitic-peg,20.7999992,1,325820.176714000001084,6798163.162750000134110
-1,0,granitic-peg,20.7999992,1,325820.314263999985997,6798163.120040000416338
-1,0,granitic-peg,20.7999992,1,325820.415150000015274,6798163.045090000145137
-1,0,granitic-peg,20.7999992,1,325820.469273000024259,6798162.993150000460446
-1,0,granitic-peg,20.7999992,1,325820.598597000003792,6798162.881710000336170
-1,0,granitic-peg,20.7999992,1,325820.653662999975495,6798162.824980000033975
-1,0,granitic-peg,20.7999992,1,325820.714498999994248,6798162.735709999687970
-1,0,granitic-peg,20.7999992,1,325820.775722999998834,6798162.672020000405610
-1,0,granitic-peg,20.7999992,1,325820.883703999978025,6798162.601900000125170
-1,0,granitic-peg,20.7999992,1,325820.995996000012383,6798162.530249999836087
-1,0,granitic-peg,20.7999992,1,325821.120121999992989,6798162.453099999576807
-1,0,granitic-peg,20.7999992,1,325821.258389999973588,6798162.362859999760985
-1,0,granitic-peg,20.7999992,1,325821.387594999978319,6798162.272819999605417
-1,0,granitic-peg,20.7999992,1,325821.499454999982845,6798162.194520000368357
-1,0,granitic-peg,20.7999992,1,325821.610111000016332,6798162.117560000158846
-1,0,granitic-peg,20.7999992,1,325821.676011000003200,6798162.060589999891818
-1,0,granitic-peg,20.7999992,1,325821.720912999997381,6798162.005850000306964
-1,0,granitic-peg,20.7999992,1,325821.802313000021968,6798161.890329999849200
-1,0,granitic-peg,20.7999992,1,325821.874467000016011,6798161.787929999642074
-1,0,granitic-peg,20.7999992,1,325821.986654000007547,6798161.739520000293851
-1,0,granitic-peg,20.7999992,1,325822.044929000025149,6798161.682339999824762
-1,0,granitic-peg,20.7999992,1,325822.092559000011533,6798161.635599999688566
-1,0,granitic-peg,20.7999992,1,325822.167641000007279,6798161.584090000018477
-1,0,granitic-peg,20.7999992,1,325822.259345000027679,6798161.503669999539852
-1,0,granitic-peg,20.7999992,1,325822.345772999979090,6798161.462749999947846
-1,0,granitic-peg,20.7999992,1,325822.478816999995615,6798161.386380000039935
-1,0,granitic-peg,20.7999992,1,325822.575226999993902,6798161.326439999975264
-1,0,granitic-peg,20.7999992,1,325822.650508999999147,6798161.261629999615252
-1,0,granitic-peg,20.7999992,1,325822.715874999994412,6798161.233579999767244
-1,0,granitic-peg,20.7999992,1,325822.800757999997586,6798161.139980000443757
-1,0,granitic-peg,20.7999992,1,325822.906720999977551,6798161.038719999603927
-1,0,granitic-peg,20.7999992,1,325823.010079000028782,6798160.959920000284910
-1,0,granitic-peg,20.7999992,1,325823.090426000009757,6798160.895279999822378
-1,0,granitic-peg,20.7999992,1,325823.136891999980435,6798160.854880000464618
-1,0,granitic-peg,20.7999992,1,325823.212593999982346,6798160.755830000154674
-1,0,granitic-peg,20.7999992,1,325823.330027999996673,6798160.627310000360012
-1,0,granitic-peg,20.7999992,1,325823.415297000028659,6798160.550619999878109
-1,0,granitic-peg,20.7999992,1,325823.563025999988895,6798160.447329999879003
-1,0,granitic-peg,20.7999992,1,325823.619130000006407,6798160.419139999896288
-1,0,granitic-peg,20.7999992,1,325823.673054000013508,6798160.380379999987781
-1,0,granitic-peg,20.7999992,1,325823.746036000025924,6798160.312880000099540
-1,0,granitic-peg,20.7999992,1,325823.786604999972042,6798160.267380000092089
-1,0,granitic-peg,20.7999992,1,325823.862825000018347,6798160.221710000187159
-1,0,granitic-peg,20.7999992,1,325823.950692999991588,6798160.159129999577999
-1,0,granitic-peg,20.7999992,1,325824.035220000019763,6798160.089139999821782
-1,0,granitic-peg,20.7999992,1,325824.159137999988161,6798160.012860000133514
-1,0,granitic-peg,20.7999992,1,325824.321414000005461,6798159.908350000157952
-1,0,granitic-peg,20.7999992,1,325824.588242000027094,6798159.712100000120699
-1,0,granitic-peg,20.7999992,1,325824.686724000028335,6798159.634890000335872
-1,0,granitic-peg,20.7999992,1,325824.818686000013258,6798159.548990000039339
-1,0,granitic-peg,20.7999992,1,325824.941363000019919,6798159.464490000158548
-1,0,granitic-peg,20.7999992,1,325825.102239999978337,6798159.329930000007153
-1,0,granitic-qtz,16.0000000,2,325795.202535999997053,6798181.386119999922812
-1,0,granitic-qtz,16.0000000,2,325795.379472000000533,6798181.260099999606609
-1,0,granitic-qtz,16.0000000,2,325795.553184000018518,6798181.089259999804199
-1,0,granitic-qtz,16.0000000,2,325795.732071999984328,6798180.892009999603033
-1,0,granitic-qtz,16.0000000,2,325795.955093999975361,6798180.652200000360608
-1,0,granitic-qtz,16.0000000,2,325796.178452000021935,6798180.448189999908209
-1,0,granitic-qtz,16.0000000,2,325796.351251000014599,6798180.273240000009537
-1,0,granitic-qtz,16.0000000,2,325796.449651999981143,6798180.207890000194311
-1,0,granitic-qtz,16.0000000,2,325796.797636999981478,6798180.068049999885261
-1,0,granitic-qtz,16.0000000,2,325796.946017000009306,6798180.018530000001192
-1,0,granitic-qtz,16.0000000,2,325797.052014000015333,6798179.960280000232160
-1,0,granitic-qtz,16.0000000,2,325797.116488000028767,6798179.894419999793172
-1,0,granitic-qtz,16.0000000,2,325797.165306999988388,6798179.735209999606013
-1,0,granitic-qtz,16.0000000,2,325797.303277999977581,6798179.509630000218749
-1,0,granitic-qtz,16.0000000,2,325797.559401999984402,6798179.240949999541044
-1,0,granitic-qtz,16.0000000,2,325797.817534999980126,6798179.052319999784231
-1,0,granitic-qtz,16.0000000,2,325797.940306000004057,6798178.909970000386238
-1,0,granitic-qtz,16.0000000,2,325798.055213999992702,6798178.778140000067651
-1,0,granitic-qtz,16.0000000,2,325798.205098000005819,6798178.687189999967813
-1,0,granitic-qtz,16.0000000,2,325798.259475999977440,6798178.566639999859035
-1,0,granitic-qtz,16.0000000,2,325798.404091999982484,6798178.417639999650419
-1,0,granitic-qtz,16.0000000,2,325798.488154000020586,6798178.378460000269115
-1,0,granitic-qtz,16.0000000,2,325798.583134000014979,6798178.339429999701679
-1,0,granitic-qtz,16.0000000,2,325798.664731000026222,6798178.263299999758601
-1,0,granitic-qtz,16.0000000,2,325798.900360999978147,6798178.228179999627173
-1,0,granitic-qtz,16.0000000,2,325799.024871999979950,6798178.177299999631941
-1,0,granitic-qtz,16.0000000,2,325799.081930999993347,6798178.105229999870062
-1,0,granitic-qtz,16.0000000,2,325799.160805999999866,6798178.002670000307262
-1,0,granitic-qtz,16.0000000,2,325799.208192999998573,6798177.938330000266433
-1,0,granitic-qtz,16.0000000,2,325799.335032999981195,6798177.836500000208616
-1,0,granitic-qtz,16.0000000,2,325799.506822999974247,6798177.728360000066459
-1,0,granitic-qtz,16.0000000,2,325799.733198000001721,6798177.589350000023842
-1,0,granitic-qtz,16.0000000,2,325799.868952999997418,6798177.471810000017285
-1,0,granitic-qtz,16.0000000,2,325800.003547000000253,6798177.366659999825060
-1,0,granitic-qtz,16.0000000,2,325800.087918000004720,6798177.313400000333786
-1,0,granitic-qtz,16.0000000,2,325800.421099000028335,6798177.269209999591112
-1,0,granitic-qtz,16.0000000,2,325800.594365000026301,6798177.270060000009835
-1,0,granitic-qtz,16.0000000,2,325800.788985999999568,6798177.186870000325143
-1,0,granitic-qtz,16.0000000,2,325801.012719999998808,6798177.016119999811053
-1,0,granitic-qtz,16.0000000,2,325801.078913000004832,6798176.939760000444949
-1,0,granitic-qtz,16.0000000,2,325801.162506999971811,6798176.737739999778569
-1,0,granitic-qtz,16.0000000,2,325801.190753999981098,6798176.597740000113845
-1,0,granitic-qtz,16.0000000,2,325801.183910000021569,6798176.347029999829829
-1,0,granitic-qtz,16.0000000,2,325801.218881000007968,6798176.181409999728203
-1,0,granitic-qtz,16.0000000,2,325801.349380999978166,6798175.992180000059307
-1,0,granitic-qtz,16.0000000,2,325801.526504000008572,6798175.789140000008047
-1,0,granitic-qtz,16.0000000,2,325801.620450999995228,6798175.708759999834001
-1,0,granitic-qtz,16.0000000,2,325801.865445000003092,6798175.578630000352859
-1,0,granitic-qtz,16.0000000,2,325801.931710999982897,6798175.534119999967515
-1,0,granitic-qtz,16.0000000,2,325802.134437999979127,6798175.320930000394583
-1,0,granitic-qtz,16.0000000,2,325802.235092999995686,6798175.235449999570847
-1,0,granitic-qtz,16.0000000,2,325802.469447000010405,6798175.078160000033677
-1,0,granitic-qtz,16.0000000,2,325802.679065999982413,6798175.028559999540448
-1,0,granitic-qtz,16.0000000,2,325802.879722999990918,6798174.952449999749660
-1,0,granitic-qtz,16.0000000,2,325803.013073000009172,6798174.877989999949932
-1,0,granitic-qtz,16.0000000,2,325803.318089000007603,6798174.658370000310242
-1,0,granitic-qtz,16.0000000,2,325803.423277999972925,6798174.601979999803007
-1,0,granitic-qtz,16.0000000,2,325803.493840000010096,6798174.539760000072420
-1,0,granitic-qtz,16.0000000,2,325803.677648000011686,6798174.352559999562800
-1,0,granitic-qtz,16.0000000,2,325803.827356999972835,6798174.273129999637604
-1,0,granitic-qtz,16.0000000,2,325803.990968999976758,6798174.196460000239313
-1,0,granitic-qtz,16.0000000,2,325804.338400000007823,6798174.080339999869466
-1,0,granitic-qtz,16.0000000,2,325804.427166000008583,6798174.039560000412166
-1,0,granitic-qtz,16.0000000,2,325804.691225000016857,6798173.916969999670982
-1,0,granitic-qtz,16.0000000,2,325804.959965999994893,6798173.794339999556541
-1,0,granitic-qtz,16.0000000,2,325805.222871000005398,6798173.618970000185072
-1,0,granitic-qtz,16.0000000,2,325805.441356000024825,6798173.492359999567270
-1,0,granitic-qtz,16.0000000,2,325805.709581999981310,6798173.352099999785423
-1,0,granitic-qtz,16.0000000,2,325805.920296999975108,6798173.223380000330508
-1,0,granitic-qtz,16.0000000,2,325806.046069999982137,6798173.127630000002682
-1,0,granitic-qtz,16.0000000,2,325806.240430000005290,6798172.919639999978244
-1,0,granitic-qtz,16.0000000,2,325806.340825000021141,6798172.728629999794066
-1,0,granitic-qtz,16.0000000,2,325806.403738999972120,6798172.552899999544024
-1,0,granitic-qtz,16.0000000,2,325806.464174999971874,6798172.392880000174046
-1,0,granitic-qtz,16.0000000,2,325806.606693000008818,6798172.176119999960065
-1,0,granitic-qtz,16.0000000,2,325806.754818000015803,6798172.046570000238717
-1,0,granitic-qtz,16.0000000,2,325806.916329999978188,6798171.954020000062883
-1,0,granitic-qtz,16.0000000,2,325807.058243000006769,6798171.848430000245571
-1,0,granitic-qtz,16.0000000,2,325807.265107000013813,6798171.632430000230670
-1,0,granitic-qtz,16.0000000,2,325807.417212000000291,6798171.510579999536276
-1,0,granitic-qtz,16.0000000,2,325807.585881999984849,6798171.402400000020862
-1,0,qtz-peg,15.1000004,3,325795.670352999994066,6798182.215819999575615
-1,0,qtz-peg,15.1000004,3,325795.867924000020139,6798182.034149999730289
-1,0,qtz-peg,15.1000004,3,325796.027310999983456,6798181.933690000325441
-1,0,qtz-peg,15.1000004,3,325796.143385000003036,6798181.924920000135899
-1,0,qtz-peg,15.1000004,3,325796.262806000013370,6798181.926939999684691
-1,0,qtz-peg,15.1000004,3,325796.456264999986161,6798181.869119999930263
-1,0,qtz-peg,15.1000004,3,325796.655807000002824,6798181.866929999552667
-1,0,qtz-peg,15.1000004,3,325796.791137999971397,6798181.816209999844432
-1,0,qtz-peg,15.1000004,3,325797.022814000025392,6798181.687810000032187
-1,0,qtz-peg,15.1000004,3,325797.210823000001255,6798181.532370000146329
-1,0,qtz-peg,15.1000004,3,325797.359028999984730,6798181.397499999962747
-1,0,qtz-peg,15.1000004,3,325797.541960000002291,6798181.268360000103712
-1,0,qtz-peg,15.1000004,3,325797.626564999984112,6798181.193160000257194
-1,0,qtz-peg,15.1000004,3,325797.811754999973346,6798181.069380000233650
-1,0,qtz-peg,15.1000004,3,325797.907742000010330,6798181.015410000458360
-1,0,qtz-peg,15.1000004,3,325797.985503999982029,6798180.934899999760091
-1,0,qtz-peg,15.1000004,3,325798.043789000017568,6798180.917270000092685
-1,0,qtz-peg,15.1000004,3,325798.225245999987237,6798180.885759999975562
-1,0,qtz-peg,15.1000004,3,325798.631081999978051,6798180.744140000082552
-1,0,qtz-peg,15.1000004,3,325798.863905999984127,6798180.618669999763370
-1,0,qtz-peg,15.1000004,3,325799.110923999978695,6798180.499549999833107
-1,0,qtz-peg,15.1000004,3,325799.322554000013042,6798180.310220000334084
-1,0,qtz-peg,15.1000004,3,325799.483476999972481,6798180.101619999855757
-1,0,qtz-peg,15.1000004,3,325799.570947000000160,6798179.905740000307560
-1,0,qtz-peg,15.1000004,3,325799.647233000025153,6798179.730170000344515
-1,0,qtz-peg,15.1000004,3,325799.803742000018246,6798179.515759999863803
-1,0,qtz-peg,15.1000004,3,325799.966474000015296,6798179.304309999570251
-1,0,qtz-peg,15.1000004,3,325800.145521000027657,6798179.162499999627471
-1,0,qtz-peg,15.1000004,3,325800.406024000025354,6798179.027560000307858
-1,0,qtz-peg,15.1000004,3,325800.787675000028685,6798178.798109999857843
-1,0,qtz-peg,15.1000004,3,325800.856715000001714,6798178.681780000217259
-1,0,qtz-peg,15.1000004,3,325801.054143999994267,6798178.515949999913573
-1,0,qtz-peg,15.1000004,3,325801.192252999986522,6798178.436239999718964
-1,0,qtz-peg,15.1000004,3,325801.424922999984119,6798178.242010000161827
-1,0,qtz-peg,15.1000004,3,325801.636921999976039,6798178.012330000288785
-1,0,qtz-peg,15.1000004,3,325801.768837000010535,6798177.863060000352561
-1,0,qtz-peg,15.1000004,3,325801.875757000001613,6798177.729209999553859
-1,0,qtz-peg,15.1000004,3,325801.958278000005521,6798177.643450000323355
-1,0,qtz-peg,15.1000004,3,325802.201276000007056,6798177.533730000257492
-1,0,qtz-peg,15.1000004,3,325802.422252000018489,6798177.448440000414848
-1,0,qtz-peg,15.1000004,3,325802.485999000025913,6798177.424639999866486
-1,0,qtz-peg,15.1000004,3,325802.685510999988765,6798177.269369999878109
-1,0,qtz-peg,15.1000004,3,325802.848631999979261,6798177.012029999867082
-1,0,qtz-peg,15.1000004,3,325802.938347999996040,6798176.842219999991357
-1,0,qtz-peg,15.1000004,3,325803.106593000004068,6798176.660269999876618
-1,0,qtz-peg,15.1000004,3,325803.346527000016067,6798176.456480000168085
-1,0,qtz-peg,15.1000004,3,325803.608762999996543,6798176.257459999993443
-1,0,qtz-peg,15.1000004,3,325803.829474999976810,6798176.128820000216365
-1,0,qtz-peg,15.1000004,3,325804.099958000006154,6798175.993970000185072
-1,0,qtz-peg,15.1000004,3,325804.325032000022475,6798175.883150000125170
-1,0,qtz-peg,15.1000004,3,325804.528464999981225,6798175.784690000116825
-1,0,qtz-peg,15.1000004,3,325804.714115999988280,6798175.623890000395477
-1,0,qtz-peg,15.1000004,3,325804.913763999997173,6798175.466079999692738
-1,0,qtz-peg,15.1000004,3,325805.002930000016931,6798175.398819999769330
-1,0,qtz-peg,15.1000004,3,325805.254338000027929,6798175.296959999948740
-1,0,qtz-peg,15.1000004,3,325805.404900000023190,6798175.209699999541044
-1,0,qtz-peg,15.1000004,3,325805.600306999986060,6798175.022780000232160
-1,0,qtz-peg,15.1000004,3,325805.833203000016510,6798174.756830000318587
-1,0,qtz-peg,15.1000004,3,325805.953298999986146,6798174.567520000040531
-1,0,qtz-peg,15.1000004,3,325806.062139999994542,6798174.369160000234842
-1,0,qtz-peg,15.1000004,3,325806.196207000000868,6798174.247150000184774
-1,0,qtz-peg,15.1000004,3,325806.262846000026911,6798174.134770000353456
-1,0,qtz-peg,15.1000004,3,325806.484233000024687,6798173.895250000059605
-1,0,qtz-peg,15.1000004,3,325806.621156000008341,6798173.763109999708831
-1,0,qtz-peg,15.1000004,3,325806.797762000001967,6798173.594309999607503
-1,0,qtz-peg,15.1000004,3,325806.942005000018980,6798173.414970000274479
-1,0,qtz-peg,15.1000004,3,325807.148197999980766,6798173.156460000202060
-1,0,qtz-peg,15.1000004,3,325807.264614999992773,6798172.976329999975860
-1,0,qtz-peg,15.1000004,3,325807.488621999975294,6798172.742300000041723
-1,0,granitic-qtz,18.2000008,4,325796.502404000028037,6798183.502249999903142
-1,0,granitic-qtz,18.2000008,4,325796.762344999995548,6798183.219659999944270
-1,0,granitic-qtz,18.2000008,4,325796.921358000021428,6798183.137600000016391
-1,0,granitic-qtz,18.2000008,4,325797.244482000009157,6798182.955880000256002
-1,0,granitic-qtz,18.2000008,4,325797.481713999994099,6798182.789420000277460
-1,0,granitic-qtz,18.2000008,4,325797.762528999999631,6798182.628539999946952
-1,0,granitic-qtz,18.2000008,4,325798.033256999973673,6798182.485270000062883
-1,0,granitic-qtz,18.2000008,4,325798.319574000022840,6798182.320469999685884
-1,0,granitic-qtz,18.2000008,4,325798.550210000015795,6798182.212740000337362
-1,0,granitic-qtz,18.2000008,4,325798.822730000014417,6798181.988309999927878
-1,0,granitic-qtz,18.2000008,4,325799.082435999996960,6798181.798820000141859
-1,0,granitic-qtz,18.2000008,4,325799.419884999981150,6798181.575360000133514
-1,0,granitic-qtz,18.2000008,4,325799.802202999999281,6798181.254049999639392
-1,0,granitic-qtz,18.2000008,4,325800.126610999985132,6798180.990389999933541
-1,0,granitic-qtz,18.2000008,4,325800.426093999994919,6798180.735849999822676
-1,0,granitic-qtz,18.2000008,4,325800.679293999972288,6798180.492010000161827
-1,0,granitic-qtz,18.2000008,4,325801.020431999990251,6798180.200079999864101
-1,0,granitic-qtz,18.2000008,4,325801.333606000000145,6798179.886699999682605
-1,0,granitic-qtz,18.2000008,4,325801.477887000015471,6798179.713750000111759
-1,0,granitic-qtz,18.2000008,4,325801.706713000021409,6798179.464049999602139
-1,0,granitic-qtz,18.2000008,4,325801.976645999995526,6798179.262409999966621
-1,0,granitic-qtz,18.2000008,4,325802.137777000025380,6798178.884999999776483
-1,0,granitic-qtz,18.2000008,4,325802.251577000017278,6798178.723229999653995
-1,0,granitic-qtz,18.2000008,4,325802.335374000016600,6798178.553030000068247
-1,0,granitic-qtz,18.2000008,4,325802.611521999991965,6798178.366000000387430
-1,0,granitic-qtz,18.2000008,4,325802.672726000018883,6798178.303629999980330
-1,0,granitic-qtz,18.2000008,4,325802.766928999975789,6798178.212729999795556
-1,0,granitic-qtz,18.2000008,4,325802.972822999989148,6798178.099790000356734
-1,0,granitic-qtz,18.2000008,4,325803.273707000014838,6798177.998920000158250
-1,0,granitic-qtz,18.2000008,4,325803.513948999985587,6798177.910219999961555
-1,0,granitic-qtz,18.2000008,4,325803.578266999975313,6798177.803009999915957
-1,0,granitic-qtz,18.2000008,4,325803.692107999988366,6798177.638580000028014
-1,0,granitic-qtz,18.2000008,4,325803.817310000013094,6798177.490179999731481
-1,0,granitic-qtz,18.2000008,4,325803.927007000020240,6798177.296649999916553
-1,0,granitic-qtz,18.2000008,4,325804.007069999992382,6798177.218720000237226
-1,0,granitic-qtz,18.2000008,4,325804.218738999974448,6798177.026840000413358
-1,0,granitic-qtz,18.2000008,4,325804.394411000015680,6798176.835959999822080
-1,0,granitic-qtz,18.2000008,4,325804.547244000015780,6798176.633550000376999
-1,0,granitic-qtz,18.2000008,4,325804.773253999999724,6798176.415400000289083
-1,0,granitic-qtz,18.2000008,4,325804.996128000027966,6798176.249959999695420
-1,0,granitic-qtz,18.2000008,4,325805.228418999991845,6798176.075240000151098
-1,0,granitic-qtz,18.2000008,4,325805.427859999996144,6798175.962779999710619
-1,0,granitic-qtz,18.2000008,4,325805.729234000027645,6798175.796830000355840
-1,0,granitic-qtz,18.2000008,4,325805.930526999989524,6798175.678609999828041
-1,0,granitic-qtz,18.2000008,4,325806.011747999989893,6798175.614260000176728
-1,0,granitic-qtz,18.2000008,4,325806.151062000019010,6798175.516029999591410
-1,0,granitic-qtz,18.2000008,4,325806.294249999977183,6798175.410550000146031
-1,0,granitic-qtz,18.2000008,4,325806.370477000018582,6798175.320509999990463
-1,0,granitic-qtz,18.2000008,4,325806.487603000015952,6798175.175280000083148
-1,0,granitic-qtz,18.2000008,4,325806.565644000016619,6798175.076259999535978
-1,0,granitic-qtz,18.2000008,4,325806.571398000000045,6798175.005189999938011
-1,0,granitic-qtz,18.2000008,4,325806.595122999977320,6798174.907259999774396
-1,0,granitic-qtz,18.2000008,4,325806.644480000017211,6798174.802710000425577
-1,0,granitic-qtz,18.2000008,4,325806.724050000018906,6798174.692049999721348
-1,0,granitic-qtz,18.2000008,4,325806.870502999983728,6798174.543159999884665
-1,0,granitic-qtz,18.2000008,4,325806.971343000011984,6798174.485080000013113
-1,0,granitic-qtz,18.2000008,4,325807.114751000015531,6798174.408239999786019
-1,0,granitic-qtz,18.2000008,4,325807.254124000028241,6798174.349580000154674
-1,0,granitic-qtz,18.2000008,4,325807.327231000002939,6798174.303030000068247
-1,0,granitic-qtz,18.2000008,4,325807.465320000017527,6798174.158649999648333
-1,0,granitic-qtz,18.2000008,4,325807.547852999996394,6798174.043349999934435
-1,0,granitic-qtz,18.2000008,4,325807.601390999974683,6798173.940729999914765
-1,0,granitic-qtz,18.2000008,4,325807.632790000003297,6798173.856739999726415
-1,0,granitic-qtz,18.2000008,4,325807.698923000018112,6798173.702589999884367
-1,0,granitic-qtz,18.2000008,4,325807.759068000013940,6798173.600340000353754
-1,0,granitic-qtz,18.2000008,4,325807.853772000002209,6798173.493160000070930
-1,0,granitic-qtz,18.2000008,4,325807.962126999977045,6798173.403739999979734
-1,0,granitic-qtz,18.2000008,4,325808.048875999986194,6798173.346180000342429
-1,0,granitic-qtz,18.2000008,4,325808.167720000026748,6798173.219050000421703
-1,0,granitic-qtz,18.2000008,4,325808.275192999979481,6798173.081810000352561
-1,0,granitic-qtz,18.2000008,4,325808.354068999993615,6798172.927500000223517
-1,0,granitic-qtz,18.2000008,4,325808.474635999999009,6798172.743769999593496
-1,0,granitic-qtz,18.2000008,4,325808.602374000009149,6798172.620470000430942
-1,0,granitic-qtz,18.2000008,4,325808.699337999976706,6798172.529459999874234
-1,0,granitic-qtz,18.2000008,4,325808.812864999985322,6798172.445960000157356
-1,0,granitic-qtz,18.2000008,4,325808.962248000025284,6798172.354059999808669
-1,0,granitic-qtz,18.2000008,4,325809.125082999991719,6798172.269229999743402
-1,0,granitic-qtz,18.2000008,4,325809.195209000026807,6798172.235930000431836
-1,0,granitic-qtz,18.2000008,4,325809.245011000020895,6798172.160199999809265
-1,0,granitic-qtz,18.2000008,4,325809.286205000011250,6798172.047430000267923
-1,0,granitic-qtz,18.2000008,4,325809.361549000022933,6798171.972090000286698
-1,0,granitic-qtz,18.2000008,4,325809.455950999981724,6798171.867999999783933
-1,0,granitic-qtz,18.2000008,4,325809.559135999996215,6798171.795739999972284
-1,0,granitic-qtz,18.2000008,4,325809.671741999976803,6798171.713089999742806
-1,0,granitic-qtz,18.2000008,4,325809.772799999976996,6798171.602309999987483
-1,0,granitic-qtz,18.2000008,4,325809.848586999985855,6798171.528439999558032
-1,0,granitic-qtz,18.2000008,4,325809.964581999985967,6798171.458410000428557
-1,0,granitic-qtz,18.2000008,4,325810.046106000023428,6798171.399439999833703
-1,0,granitic-qtz,16.3999996,5,325795.435993999999482,6798181.753299999982119
-1,0,granitic-qtz,16.3999996,5,325795.532663999998476,6798181.589390000328422
-1,0,granitic-qtz,16.3999996,5,325795.647918000002392,6798181.466989999637008
-1,0,granitic-qtz,16.3999996,5,325795.808444000023883,6798181.368660000152886
-1,0,granitic-qtz,16.3999996,5,325795.912035999994259,6798181.288870000280440
-1,0,granitic-qtz,16.3999996,5,325795.999911000020802,6798181.145659999921918
-1,0,granitic-qtz,16.3999996,5,325796.017009000002872,6798181.104690000414848
-1,0,granitic-qtz,16.3999996,5,325796.092336000001524,6798180.972269999794662
-1,0,granitic-qtz,16.3999996,5,325796.242015000025276,6798180.863660000264645
-1,0,granitic-qtz,16.3999996,5,325796.428457000001799,6798180.733380000106990
-1,0,granitic-qtz,16.3999996,5,325796.606697999988683,6798180.540330000221729
-1,0,granitic-qtz,16.3999996,5,325796.703441000019666,6798180.481390000320971
-1,0,granitic-qtz,16.3999996,5,325796.806074000021908,6798180.368219999596477
-1,0,granitic-qtz,16.3999996,5,325796.897541999991518,6798180.335789999924600
-1,0,granitic-qtz,16.3999996,5,325796.996321999991778,6798180.309910000301898
-1,0,granitic-qtz,16.3999996,5,325797.164947999990545,6798180.262799999676645
-1,0,granitic-qtz,16.3999996,5,325797.376236999989487,6798180.070249999873340
-1,0,granitic-qtz,16.3999996,5,325797.522475000005215,6798179.910740000195801
-1,0,granitic-qtz,16.3999996,5,325797.697576000005938,6798179.731829999946058
-1,0,granitic-qtz,16.3999996,5,325797.855640000023413,6798179.564079999923706
-1,0,granitic-qtz,16.3999996,5,325797.963991000025999,6798179.453209999948740
-1,0,granitic-qtz,16.3999996,5,325798.090842999983579,6798179.311820000410080
-1,0,granitic-qtz,16.3999996,5,325798.249241999990772,6798179.160579999908805
-1,0,granitic-qtz,16.3999996,5,325798.305201000010129,6798179.045160000212491
-1,0,granitic-qtz,16.3999996,5,325798.398022999987006,6798178.839069999754429
-1,0,granitic-qtz,16.3999996,5,325798.451966999971773,6798178.753759999759495
-1,0,granitic-qtz,16.3999996,5,325798.542771000007633,6798178.681320000439882
-1,0,granitic-qtz,16.3999996,5,325798.673795000009704,6798178.605929999612272
-1,0,granitic-qtz,16.3999996,5,325798.841985000006389,6798178.523120000027120
-1,0,granitic-qtz,16.3999996,5,325799.032055000017863,6798178.444299999624491
-1,0,granitic-qtz,16.3999996,5,325799.283644000010099,6798178.275750000029802
-1,0,granitic-qtz,16.3999996,5,325799.484831999987364,6798178.164509999565780
-1,0,granitic-qtz,16.3999996,5,325799.639938000007533,6798178.063439999707043
